matched_ids_avg,movieId_movies_metadata,avg_of_rating,budget,director_id,top_actor_id,genres,original_language,release_date,revenue,spoken_languages,runtime,production_countries,vote_count
tt1707386,tt1707386,3.53095370886782,61000000,70500,6968,18,100,201212,441809770,1,157.0,70,1925
tt1230215,tt1230215,3.1818181818181817,20000000,99898,37154,18,100,201212,610792,1,112.0,27,32
tt1441951,tt1441951,3.3595890410958904,11000000,4483,10978,18,100,201209,59520298,2,98.0,70,141
tt1447972,tt1447972,2.9615384615384617,5773100,139153,74440,18,100,201005,18144030,1,98.0,70,98
tt1047540,tt1047540,3.073863636363636,25000000,58375,7904,35,100,201212,119772232,1,104.0,27,212
tt2091473,tt2091473,3.3471502590673574,15000000,5216,1892,18,100,201209,8138788,1,106.0,73,246
tt0857190,tt0857190,3.0510204081632653,3730500,41530,5538,28,100,201209,6294161,2,112.0,70,110
tt2181931,tt2181931,3.738636363636364,2840000,1068112,109549,18,15,201209,11620000,5,133.0,127,68
tt1572315,tt1572315,2.520618556701031,20000000,97026,109513,27,100,201301,47241945,1,92.0,27,475
tt1321870,tt1321870,3.185049019607843,60000000,91268,16851,80,100,201301,105200903,1,113.0,27,1805
tt1867093,tt1867093,2.875,12000000,545229,2231,53,100,201203,2521,1,90.0,200,69
tt1491044,tt1491044,3.336,20000000,81476,335,53,100,201209,1969193,1,105.0,27,368
tt2243537,tt2243537,2.271844660194174,2500000,1110102,9562,35,100,201301,60141683,1,86.0,27,523
tt2023587,tt2023587,3.131195335276968,15000000,1113116,83002,27,100,201301,146497771,1,100.0,52,1452
tt2084989,tt2084989,3.580286168521462,100000,76624,139150,18,100,201304,444098,1,96.0,27,277
tt1235522,tt1235522,2.9732142857142856,56000000,11448,13240,53,100,201301,19701164,1,109.0,27,601
tt1770734,tt1770734,3.0793650793650795,6300000,76998,127558,53,100,201202,419953,1,101.0,196,84
tt1937339,tt1937339,3.576923076923077,3550000,1295479,1295456,18,79,201105,48000000,1,124.0,130,56
tt1333125,tt1333125,2.305555555555556,6000000,2171,1772,35,100,201301,32438988,1,90.0,27,816
tt1904996,tt1904996,3.16815144766147,35000000,18596,976,28,100,201301,46216641,1,118.0,27,1467
tt1428538,tt1428538,2.96087786259542,50000000,76927,17604,14,100,201301,224803475,1,88.0,27,3290
tt1869716,tt1869716,3.4093959731543624,6500000,933739,222330,18,100,201305,2401510,1,116.0,70,308
tt2035599,tt2035599,3.772727272727273,900000,135534,1515534,99,100,201109,25000,1,97.0,27,6
tt1374992,tt1374992,3.28187250996016,60000000,52244,205,10749,100,201209,8106475,1,104.0,200,1094
tt2053463,tt2053463,3.533873343151693,30000000,1884,9642,53,100,201302,63372757,2,106.0,27,1340
tt2024432,tt2024432,2.9004392386530014,35000000,71600,23532,35,100,201302,173965010,1,111.0,27,1667
tt1559547,tt1559547,3.239847715736041,60000000,2163,71375,14,100,201302,60052138,1,124.0,27,1017
tt1606378,tt1606378,2.617494824016563,92000000,12028,62,28,100,201302,304654182,2,98.0,27,3519
tt1711425,tt1711425,3.0142276422764227,13000000,52114,996701,35,100,201303,48065672,1,93.0,27,748
tt1702439,tt1702439,3.589171974522293,28000000,5306,143240,10749,100,201302,97594140,2,115.0,27,840
tt1549589,tt1549589,2.65625,4000000,932317,1137,18,4,201109,911466,3,96.0,4,45
tt2375605,tt2375605,3.963636363636364,1000000,53296,1172489,99,143,201208,444575,2,115.0,3,213
tt1659343,tt1659343,2.5894736842105264,11500000,62941,15111,53,100,201210,1402307,1,114.0,27,139
tt0765446,tt0765446,2.788321167883212,40000000,1098477,18269,16,100,201302,74597643,1,89.0,200,337
tt2209418,tt2209418,3.941867469879518,3000000,564,569,10749,100,201304,11176469,3,108.0,203,583
tt0882977,tt0882977,3.1099137931034484,35000000,76422,18918,53,100,201302,42930462,2,112.0,27,1155
tt2387433,tt2387433,3.256369426751593,3500000,116357,41292,878,100,201302,25174316,1,97.0,27,668
tt1954701,tt1954701,3.740384615384616,300000,20267,684,35,100,201207,2750275,2,88.0,149,113
tt1351685,tt1351685,3.010703363914373,195000000,9032,3292,28,100,201302,197687603,1,114.0,27,2634
tt2034139,tt2034139,2.458333333333333,5000000,557179,120248,27,100,201302,15179302,1,88.0,27,204
tt1583421,tt1583421,2.7787286063569683,130000000,54507,18918,12,100,201303,371876278,1,110.0,27,3045
tt1682180,tt1682180,3.4073482428115014,12000000,10099,76070,18,100,201302,12077441,1,99.0,27,895
tt1922685,tt1922685,3.0849056603773586,10000000,16829,228,53,100,201301,1034589,1,99.0,27,120
tt1623205,tt1623205,2.932668329177057,200000000,7623,17051,14,100,201303,491868548,1,130.0,27,3576
tt0481499,tt0481499,3.4079639368895567,135000000,66193,2963,12,100,201303,585178928,1,98.0,27,2447
tt1781784,tt1781784,3.1666666666666665,225000,1111709,1111711,10769,100,201211,111300,1,86.0,27,7
tt0790628,tt0790628,2.7414285714285715,30000000,93419,4495,35,100,201303,27437881,1,100.0,27,732
tt2101441,tt2101441,2.8902985074626866,5000000,51918,17051,18,100,201301,31724284,1,94.0,4,1580
tt2243389,tt2243389,3.1952380952380954,5000000,309,3131,35,52,201303,11724119,1,90.0,52,219
tt1911644,tt1911644,3.4894459102902373,13000000,37948,4587,80,100,201303,68572378,1,94.0,27,1275
tt2302755,tt2302755,3.233249581239531,70000000,20907,17276,28,100,201303,161025640,2,120.0,27,3010
tt1817273,tt1817273,3.6474960876369327,15000000,139098,30614,18,100,201303,35485608,2,140.0,27,1689
tt1517260,tt1517260,3.1617375231053604,44000000,8685,36592,28,100,201303,63327201,1,125.0,27,1859
tt1582271,tt1582271,2.6818181818181817,6000000,111699,114,18,100,201101,5206,2,93.0,27,52
tt1814621,tt1814621,2.8614232209737827,13000000,3289,56323,35,100,201303,18000000,1,107.0,27,307
tt0222012,tt0222012,3.125,3900000,93193,93193,18,198,200002,4900000,2,199.0,127,10
tt1288558,tt1288558,3.3285714285714287,17000000,932248,530618,27,100,201304,97542952,1,91.0,27,1754
tt1924429,tt1924429,3.327110389610389,20000000,2034,5530,53,100,201303,24261569,2,101.0,70,975
tt1684233,tt1684233,2.871681415929204,8500000,999760,5530,28,100,201303,9747,1,99.0,70,284
tt0204350,tt0204350,2.625,1200000,116801,56824,80,100,200006,1404,1,85.0,27,7
tt1483013,tt1483013,3.6073679108095007,120000000,86270,500,28,100,201304,286168572,1,124.0,27,4862
tt1507563,tt1507563,2.1153846153846154,25000000,57082,4587,53,100,201203,432274,1,113.0,179,61
tt1854236,tt1854236,3.103448275862069,5500000,1011,517,35,89,201209,10016934,3,116.0,3,86
tt1433811,tt1433811,3.660377358490566,10000000,82839,23532,18,100,201209,3428048,1,115.0,27,459
tt0795461,tt0795461,2.1239495798319328,20000000,72024,35548,35,100,201304,78378744,1,86.0,27,813
tt1980209,tt1980209,3.100272851296044,25000000,865,13240,53,100,201304,86175291,1,130.0,27,1595
tt2051894,tt2051894,3.071428571428572,1200000,55441,108532,18,100,201304,2861020,2,114.0,27,25
tt1462900,tt1462900,3.116216216216216,3860000,12453,1337,28,16,201301,64076736,3,130.0,161,280
tt1245492,tt1245492,3.257610177192185,32000000,19274,17051,28,100,201306,126041322,1,107.0,27,2394
tt1300854,tt1300854,3.557847465367636,200000000,1108,3223,28,100,201304,1215439994,1,130.0,161,8951
tt1542482,tt1542482,3.4166666666666665,6200000,939128,544107,18,79,201009,4820000,3,113.0,161,22
tt1701210,tt1701210,3.633333333333333,40000000,2352,2983,12,100,201112,5446000,1,130.0,4,77
tt1935179,tt1935179,3.656741573033708,10000000,71872,10297,18,100,201305,21587700,1,130.0,27,1080
tt1566637,tt1566637,3.2777777777777777,180000,1027827,22252,27,100,201110,175742,1,85.0,27,12
tt1945062,tt1945062,2.4545454545454546,2500000,1090812,589098,18,100,201202,3003,1,102.0,27,91
tt1343092,tt1343092,3.5057293279653146,105000000,6201,6193,18,100,201305,351040419,1,143.0,27,3885
tt1408101,tt1408101,3.7658207771609833,190000000,15344,62064,28,100,201305,467365246,1,132.0,27,4479
tt2234155,tt2234155,3.0786375105130364,58000000,17825,887,35,100,201306,44000000,1,119.0,27,1691
tt1602613,tt1602613,3.130952380952381,4800000,21183,30614,18,100,201305,10337387,2,90.0,4,886
tt1951261,tt1951261,2.976126429051782,103000000,57130,51329,35,100,201305,362000072,1,100.0,27,2991
tt1905041,tt1905041,3.3293824079850283,160000000,58189,12835,28,100,201305,788679850,3,130.0,27,5282
tt0848537,tt0848537,3.219903691813804,100000000,5713,27972,16,100,201305,268426634,1,102.0,27,1143
tt2404461,tt2404461,3.803636363636364,11000000,229931,82923,18,4,201305,10631747,1,130.0,4,161
tt1489167,tt1489167,3.5,31192,137467,45282,18,100,200909,10000,1,89.0,70,26
tt1731697,tt1731697,2.7882882882882885,1500000,16848,21319,27,100,201209,1165882,1,101.0,200,244
tt1291580,tt1291580,3.362,23000000,1884,3392,18,100,201305,15600000,1,118.0,27,307
tt1780762,tt1780762,2.314814814814815,2000000,86500,16847,27,52,201209,58510,2,89.0,155,110
tt1815862,tt1815862,2.291411042944785,130000000,11614,120724,878,100,201305,243843127,1,100.0,27,2579
tt1670345,tt1670345,3.664363172443122,75000000,18865,44735,53,100,201305,117698894,2,115.0,27,5635
tt1426329,tt1426329,3.1095890410958904,10000000,109402,71070,18,100,201308,1585582,1,92.0,27,234
tt1656192,tt1656192,3.325,10000000,572045,9824,28,4,201111,10759,2,109.0,4,132
tt1857842,tt1857842,2.571428571428572,500000,207968,81172,53,100,201211,1000000,1,93.0,14,28
tt1727388,tt1727388,3.750429553264605,4600000,161932,83852,35,100,201306,23198652,1,103.0,27,695
tt0770828,tt0770828,3.1767022357723578,225000000,15217,73968,28,100,201306,662845518,1,143.0,70,6462
tt1931435,tt1931435,2.719135802469136,35000000,52599,380,35,100,201304,21819348,3,90.0,27,421
tt2184339,tt2184339,2.9518072289156625,3000000,53120,17286,878,100,201305,89328627,1,86.0,4,2498
tt2132285,tt2132285,2.847992351816444,15000000,1769,1053170,18,100,201306,19145732,1,90.0,27,1205
tt1453405,tt1453405,3.5526960784313726,200000000,225976,7904,16,100,201306,743559607,1,104.0,27,3622
tt2103217,tt2103217,2.957792207792208,6000000,64211,109,27,100,201212,31081,1,89.0,4,322
tt1663662,tt1663662,3.3566986265871988,180000000,10828,17605,28,100,201307,407602906,1,131.0,27,4903
tt1924396,tt1924396,3.92156862745098,13500000,65314,118,18,100,201301,19255873,1,124.0,17,719
tt0816711,tt0816711,3.2832093517534537,200000000,12995,287,28,100,201306,531865000,1,116.0,27,5683
tt1535108,tt1535108,3.28772761287104,115000000,82194,1892,878,100,201308,286140700,1,109.0,27,3510
tt1932767,tt1932767,3.754054054054054,6000000,101444,28846,18,100,201305,1066471,1,93.0,27,149
tt1690953,tt1690953,3.6352549889135255,76000000,124747,4495,16,100,201306,970761885,1,98.0,27,4729
tt2334879,tt2334879,3.21440329218107,150000000,6046,38673,28,100,201306,205366737,1,131.0,27,1910
tt1213663,tt1213663,3.5222721700040864,20000000,11090,11108,35,100,201307,46089287,1,109.0,70,1820
tt1893256,tt1893256,3.0879396984924625,20000000,23227,976,28,100,201305,8352885,1,100.0,27,587
tt2404463,tt2404463,3.3378825475599667,43000000,116805,18277,28,100,201306,158674180,3,117.0,27,1595
tt1210819,tt1210819,2.989296636085627,255000000,1704,85,28,100,201307,89289910,1,149.0,27,2361
tt1714206,tt1714206,3.61005291005291,2500000,930710,996701,35,100,201308,6854611,1,95.0,27,1074
tt2356180,tt2356180,3.875,4600000,53671,78916,36,15,201307,25000000,1,186.0,127,62
tt0790736,tt0790736,2.7583333333333333,130000000,57270,1229,14,100,201307,61648500,1,96.0,27,1280
tt1457767,tt1457767,3.661605764282038,13000000,2127,17178,27,100,201307,318000141,1,112.0,27,3169
tt1860353,tt1860353,3.053347280334728,135000000,94075,10859,16,100,201307,282570682,1,96.0,27,1094
tt1430132,tt1430132,3.232091690544413,120000000,366,6968,28,100,201307,415440673,1,126.0,70,4110
tt1171701,tt1171701,3.7857142857142856,2000000,107903,107905,28,69,200910,13500000,1,128.0,69,24
tt1272878,tt1272878,3.3401937046004844,61000000,67813,5292,28,100,201308,131940411,2,109.0,27,1611
tt2459022,tt2459022,3.375,2200000,118711,71051,35,16,201212,208000000,1,105.0,161,28
tt2334873,tt2334873,3.615505335844319,18000000,1243,112,35,100,201307,99206215,1,98.0,27,1126
tt2358891,tt2358891,3.9173166926677063,12400000,56194,72782,35,17,201305,8371085,4,142.0,17,745
tt2292959,tt2292959,2.0,250000,1035,49265,53,100,201307,56825,1,99.0,27,75
tt1854564,tt1854564,2.966131907308378,90000000,109857,33235,12,100,201308,174578751,1,106.0,27,1685
tt2017020,tt2017020,2.4964028776978417,105000000,1215,5587,14,100,201307,347434178,1,105.0,27,711
tt0469021,tt0469021,3.5236363636363635,4000000,81809,4581,35,100,201307,9800000,1,90.0,70,184
tt0099277,tt0099277,2.911764705882353,5200000,67753,3039,878,100,199005,2459895,1,99.0,27,46
tt2016940,tt2016940,3.216417910447761,25000000,6384,6384,28,100,201307,2054941,3,105.0,161,295
tt1723121,tt1723121,3.483545865898807,37000000,57633,58224,35,100,201308,269994119,1,110.0,27,3053
tt2191701,tt2191701,2.437346437346437,80000000,17494,19292,35,100,201307,246984278,1,100.0,27,1180
tt1650554,tt1650554,3.1703980099502487,28000000,55075,27428,28,100,201307,60700000,1,103.0,27,2275
tt1411250,tt1411250,3.418431597023469,38000000,28239,12835,878,100,201309,98337295,1,119.0,27,2066
tt1691917,tt1691917,2.7712550607287447,50000000,111736,31837,16,100,201308,219788712,1,91.0,27,568
tt0097008,tt0097008,1.8,7000000,128639,115858,27,100,198812,136203,2,87.0,70,7
tt1413495,tt1413495,2.86036036036036,35000000,36797,96066,18,100,201308,13785015,1,106.0,4,358
tt2013293,tt2013293,3.926744186046512,30000000,608,77921,16,39,201307,117932401,4,126.0,158,720
tt2357129,tt2357129,3.1028138528138527,12000000,64139,18976,18,100,201308,35931410,1,128.0,27,1183
tt1538403,tt1538403,3.0625,60000000,21981,112561,28,100,201308,90565421,1,130.0,27,1649
tt1327773,tt1327773,3.516754850088184,25000000,20019,2178,18,100,201308,115922175,1,132.0,27,1134
tt2294677,tt2294677,3.3814285714285712,1000000,25703,25703,35,100,201308,2963902,1,93.0,70,232
tt2194499,tt2194499,3.960037930100244,12000000,7018,93210,35,100,201308,87100449,1,123.0,70,2140
tt2112124,tt2112124,2.9791666666666665,18000000,86783,35742,10749,15,201308,62000000,2,141.0,127,91
tt2005374,tt2005374,3.1212765957446806,27220000,1179590,2963,53,100,201307,5496951,1,105.0,27,473
tt2171867,tt2171867,2.8714285714285714,11000000,53935,96066,28,100,201309,3639345,1,94.0,27,229
tt0113394,tt0113394,2.9166666666666665,50,42946,21315,28,100,199510,83,3,98.0,27,5
tt1153040,tt1153040,3.1153846153846154,16000000,87537,121148,28,79,200906,11301649,2,120.0,130,49
tt2103267,tt2103267,3.1079545454545454,16000000,48583,3489,18,100,201304,318982,1,100.0,4,296
tt2378281,tt2378281,3.747058823529412,5500000,239574,1202611,35,52,201307,99067206,2,115.0,184,210
tt2167202,tt2167202,2.0964912280701755,18000000,61921,569,28,100,201308,10501938,1,90.0,118,248
tt1454468,tt1454468,3.650623339464541,105000000,11218,18277,878,100,201309,716392705,1,91.0,70,5879
tt1486834,tt1486834,3.5264900662251657,11000000,71280,10980,18,100,201309,7847000,1,93.0,200,688
tt1392214,tt1392214,3.947180301826847,46000000,137427,6968,18,100,201309,122126687,1,153.0,27,3183
tt1206543,tt1206543,3.3021680216802167,22000000,65167,3894,53,100,201312,15400000,1,116.0,27,731
tt1985019,tt1985019,3.3092105263157894,4900000,57408,41292,35,100,201308,2159041,1,97.0,70,192
tt1979320,tt1979320,3.873883161512028,38000000,6159,3872,18,100,201309,90247624,4,123.0,149,2310
tt2404311,tt2404311,3.0953488372093023,30000000,59,380,80,100,201309,36894225,1,111.0,4,1052
tt1758795,tt1758795,3.1153846153846154,1500000,1088647,119592,35,100,201307,3566225,1,104.0,27,348
tt2476154,tt2476154,3.6666666666666665,5500000,105446,84957,35,15,201309,47000000,1,140.0,127,8
tt1532958,tt1532958,2.71875,20000000,1046142,142636,10402,100,201309,16549477,1,110.0,27,89
tt1821549,tt1821549,3.74423710208562,12000000,13235,6905,18,100,201309,17654912,2,115.0,27,648
tt2172935,tt2172935,3.148936170212766,18000000,41671,122889,10402,100,201309,7972967,1,93.0,27,86
tt2377938,tt2377938,3.9375,7100000,123219,35070,80,15,201302,18000000,1,144.0,127,43
tt2364841,tt2364841,2.886627906976744,30000000,144221,880,80,100,201309,62616646,1,91.0,27,547
tt2278871,tt2278871,3.819672131147541,4300000,17458,586757,10749,4,201310,10165694,2,179.0,4,1114
tt2345112,tt2345112,3.409090909090909,10000000,1192754,29222,36,100,201310,653651,1,94.0,27,128
tt2717558,tt2717558,3.272727272727273,1052753,1041223,150693,28,100,201305,466088,5,120.0,113,32
tt1985966,tt1985966,3.2524137931034485,78000000,12095,19278,16,100,201309,248384621,1,95.0,27,936
tt1535109,tt1535109,3.81629349878608,55000000,25598,31,28,100,201310,95000000,2,134.0,27,2495
tt2002718,tt2002718,2.9019073569482288,12000000,2294,11160,28,100,201309,15008161,2,107.0,27,642
tt1450321,tt1450321,3.6073825503355694,5000000,76965,5530,80,100,201309,9114264,1,97.0,70,628
tt1060249,tt1060249,1.5,15000000,1731198,35793,28,15,200810,3250000,1,150.0,127,5
tt1171222,tt1171222,3.0,8500000,109692,52851,35,100,201309,22456509,1,96.0,27,87
tt2126362,tt2126362,2.875,100000,78545,90440,27,100,201205,95000,1,86.0,196,94
tt1211956,tt1211956,3.349349349349349,50000000,29605,16483,28,100,201310,122915111,4,115.0,27,1688
tt1939659,tt1939659,2.7810760667903525,30000000,2836,56734,18,100,201310,82394288,1,100.0,27,1505
tt1837703,tt1837703,3.11046511627907,28000000,15557,71580,18,100,201310,8555008,1,128.0,8,368
tt2193215,tt2193215,2.6405228758169934,25000000,578,17288,53,100,201310,71009334,1,117.0,70,724
tt2024544,tt2024544,3.875846228239845,20000000,72757,5294,18,100,201310,187000000,1,134.0,27,3787
tt2017038,tt2017038,3.4737394957983194,9000000,556172,4135,28,100,201310,6108720,1,106.0,27,679
tt1731141,tt1731141,3.4225255972696247,110000000,13079,77996,878,100,201310,125537191,1,114.0,27,2354
tt3063516,tt3063516,2.955142231947484,15000000,56578,9656,35,100,201310,151831537,1,92.0,27,688
tt1981115,tt1981115,3.378876461616675,170000000,47005,74568,28,100,201310,644571402,1,112.0,27,4873
tt0790636,tt0790636,3.909492481203008,5000000,69371,10297,18,100,201309,55198285,2,117.0,27,2973
tt2299842,tt2299842,3.5727272727272728,103000,1188,1294946,18,79,201209,3623330,1,104.0,130,92
tt1621039,tt1621039,2.748031496062992,55000000,8029,887,16,100,201310,110000000,1,91.0,27,259
tt1204975,tt1204975,3.221,28000000,12962,380,35,100,201310,134402450,1,105.0,27,813
tt2431286,tt2431286,3.747912317327766,12000000,3224,5309,18,100,201311,100129872,1,98.0,70,588
tt2083355,tt2083355,3.232142857142857,17000000,72024,18288,35,100,201311,71625195,1,123.0,27,110
tt2718492,tt2718492,3.713296398891967,2159280,64194,1192772,18,38,201310,15298355,1,80.0,3,262
tt1951264,tt1951264,3.544751883606132,130000000,10943,72129,12,100,201311,847423452,1,146.0,27,6656
tt1170358,tt1170358,3.663338964828752,250000000,108,7060,12,100,201312,958400000,1,161.0,2,4633
tt1335975,tt1335975,3.064910025706941,175000000,239571,6384,18,100,201312,150962475,2,119.0,27,1357
tt2387559,tt2387559,3.0659163987138265,26000000,1375201,4937,35,100,201310,51164106,1,105.0,27,561
tt1396226,tt1396226,3.6206896551724137,13000000,2166,955,18,17,201209,18295,3,127.0,17,142
tt2294629,tt2294629,3.525972850678733,150000000,15774,40462,16,100,201311,1274219009,1,102.0,27,5440
tt2042568,tt2042568,3.700220426157237,11000000,1223,25072,18,100,201310,32935319,1,105.0,27,845
tt0993846,tt0993846,3.858643744030564,100000000,1032,6193,80,100,201312,392000694,2,180.0,27,6768
tt2312718,tt2312718,3.313492063492064,22000000,5501,976,28,100,201311,43058898,1,100.0,27,898
tt2304771,tt2304771,3.321428571428572,35000000,71570,17605,18,100,201312,27330000,3,141.0,70,225
tt1322269,tt1322269,3.507317073170732,25000000,47333,5064,35,100,201312,74188937,1,121.0,27,497
tt2786278,tt2786278,0.0,110000,1162630,1072750,14,94,201303,270000,1,165.0,127,6
tt2224004,tt2224004,3.0277777777777777,7000000,1140272,228,37,100,201301,6147,1,95.0,27,71
tt1800241,tt1800241,3.557588652482269,40000000,17883,3894,18,100,201312,251171807,1,138.0,27,2868
tt0359950,tt0359950,3.6803093172387777,90000000,7399,7399,12,100,201312,188133322,1,114.0,27,3213
tt1798709,tt1798709,3.887306857361768,23000000,5953,73421,10749,100,201312,47351251,1,126.0,161,4215
tt1091191,tt1091191,3.687931034482759,40000000,36602,13240,28,100,201312,149295601,1,121.0,27,1549
tt2140373,tt2140373,3.650222551928784,35000000,54040,7056,35,100,201311,112544580,1,125.0,14,1256
tt1041804,tt1041804,1.8571428571428568,90000000,58728,18050,14,100,201011,16178959,2,110.0,70,52
tt1321511,tt1321511,2.9160839160839163,30000000,5281,16851,18,100,201311,4861022,1,104.0,27,632
tt1695765,tt1695765,2.6666666666666665,1,1059849,69865,35,100,201203,2755584,1,73.0,184,3
tt1229340,tt1229340,2.9614825581395348,50000000,55710,23659,35,100,201312,173649015,1,119.0,27,940
tt1706620,tt1706620,3.489257213014119,39200000,21684,16828,28,79,201308,86758912,4,126.0,130,2910
tt2062575,tt2062575,3.0,4620000,46085,76857,18,52,201211,2395000,1,115.0,184,6
tt1663143,tt1663143,2.621621621621621,14000000,168798,191228,35,100,201210,11417362,1,87.0,27,139
tt2101473,tt2101473,3.6957831325301207,32000000,113500,30319,12,100,201312,57284237,1,155.0,149,365
tt0093543,tt0093543,3.083333333333333,7200000,87083,87089,12,100,198707,2300000,1,99.0,164,23
tt1661382,tt1661382,3.0387096774193547,40000000,13426,380,35,100,201312,44907260,1,113.0,27,437
tt0422091,tt0422091,3.3095238095238093,1500000,76449,35793,28,15,200408,12000000,3,124.0,127,53
tt2473682,tt2473682,2.65,5000000,54248,1746117,27,100,201401,86362372,1,84.0,27,455
tt2350496,tt2350496,3.868705035971223,1000000,1117026,76793,18,15,201309,4235151,2,104.0,127,226
tt2707858,tt2707858,3.265151515151515,12000000,72327,145121,18,4,201401,21026290,5,106.0,4,270
tt2295196,tt2295196,3.071428571428572,2300000,79046,562949,35,81,201307,4500000,3,107.0,112,11
tt1634003,tt1634003,2.55,22000000,84714,84714,16,52,201307,24000000,2,106.0,62,127
tt2058107,tt2058107,3.4444444444444446,18000000,97942,225692,18,100,201312,22309223,1,116.0,14,277
tt1758595,tt1758595,2.411111111111111,15000000,7832,3489,18,100,201309,21766271,1,113.0,164,180
tt1408253,tt1408253,3.1212534059945503,25000000,20400,9778,28,100,201401,153997819,1,99.0,27,867
tt1205537,tt1205537,3.220763723150358,60000000,11181,62064,28,100,201401,50549107,1,105.0,191,1194
tt1840309,tt1840309,3.3020263750402057,85000000,17329,94185,12,100,201403,288747895,1,139.0,27,4784
tt1723642,tt1723642,2.863636363636364,50000000,4275,4275,12,4,201204,48600000,1,105.0,4,214
tt2752758,tt2752758,2.019607843137255,7000000,66681,17270,27,100,201401,36433975,1,89.0,27,218
tt0099578,tt0099578,3.0,10000000,930648,38560,80,100,199004,22424195,1,98.0,27,15
tt1464191,tt1464191,2.5,2000000,6899,2206,18,100,201405,48390,1,91.0,27,38
tt3060952,tt3060952,3.316860465116279,3500000,105643,11705,16,100,201402,5155325,2,79.0,27,234
tt2178470,tt2178470,3.7,7700000,87378,85034,10749,15,201305,46000000,1,159.0,127,80
tt0399854,tt0399854,2.8125,3000000,99314,99314,35,100,200401,13954476,1,111.0,69,9
tt1816518,tt1816518,3.844059405940594,12516654,126597,1171904,16,4,201212,8109160,1,78.0,8,148
tt1418377,tt1418377,2.5,65000000,1707,6383,27,100,201401,71154592,1,92.0,27,701
tt1609479,tt1609479,3.142857142857143,5000000,1288624,59315,18,100,201403,75143,1,91.0,70,99
tt1967545,tt1967545,3.402027027027027,18000000,52443,16851,18,100,201312,20275812,1,111.0,27,306
tt1981107,tt1981107,3.661764705882353,33000000,2419,1043693,12,100,201310,9494789,1,105.0,200,234
tt2177771,tt2177771,3.046468401486989,70000000,1461,1892,10752,100,201401,154984035,4,118.0,149,1545
tt1490017,tt1490017,3.695239009406796,60000000,107446,73457,12,100,201402,469160692,1,100.0,27,3127
tt1234721,tt1234721,2.938584316446912,120000000,52576,92404,28,100,201401,242688965,1,102.0,200,2385
tt1742334,tt1742334,2.810344827586207,35000000,19769,1100,28,100,201403,17508518,1,110.0,27,560
tt2333804,tt2333804,3.2202643171806167,8500000,280,27319,18,100,201401,770706,1,107.0,70,383
tt2318092,tt2318092,3.580357142857143,20000000,129718,61363,18,100,201402,34077920,1,103.0,27,555
tt1837709,tt1837709,3.0725,60000000,5575,72466,18,100,201402,30800231,1,118.0,27,501
tt2382396,tt2382396,3.474747474747475,4000000,64141,2963,18,100,201404,2365467,1,118.0,27,346
tt0490170,tt0490170,1.78125,20000000,943403,86224,878,15,200807,5000000,1,171.0,127,8
tt1826590,tt1826590,2.957627118644068,12500000,3227,55638,35,100,201402,49002684,1,100.0,27,217
tt2278388,tt2278388,4.008001600320064,30000000,5655,5469,35,100,201402,174600318,2,99.0,70,4644
tt1800246,tt1800246,3.239651416122004,8000000,1211000,29222,35,100,201401,26049082,1,94.0,27,1020
tt0816692,tt0816692,4.086823944792168,165000000,525,10297,12,100,201411,675120017,1,169.0,200,11187
tt2172934,tt2172934,3.0700934579439254,28000000,36425,1269,28,100,201402,52597999,1,113.0,4,896
tt2024469,tt2024469,3.484962406015037,50000000,59521,3896,28,100,201401,222809600,2,106.0,4,2302
tt1253863,tt1253863,2.977947413061917,110000000,78914,38664,28,100,201403,337580051,1,102.0,27,2438
tt0864835,tt0864835,3.285211267605634,145000000,18898,15232,16,100,201402,272912430,1,92.0,27,861
tt1441395,tt1441395,3.317219152854512,13300000,66728,1245,53,100,201403,5380251,1,108.0,70,1118
tt2369135,tt2369135,2.9773622047244093,66000000,293911,84497,28,100,201403,203277636,1,130.0,113,1560
tt2355495,tt2355495,3.457943925233645,6000000,41549,38940,35,100,201402,15071,1,90.0,27,210
tt2771372,tt2771372,3.283641160949868,6000000,1224425,40462,35,100,201403,3485127,1,107.0,27,482
tt2170299,tt2170299,3.324786324786325,9500000,23532,23532,35,100,201309,7800000,1,88.0,27,335
tt3210686,tt3210686,3.534482758620689,22000000,235820,173150,18,100,201402,67800064,2,138.0,27,83
tt2668134,tt2668134,3.196629213483146,30000000,70100,46364,16,39,201309,17137302,1,115.0,158,365
tt1843866,tt1843866,3.720278117359413,170000000,19271,16828,28,100,201403,714766572,1,136.0,27,5881
tt1959490,tt1959490,2.7608888888888887,125000000,6431,934,18,100,201403,362637473,1,139.0,27,2408
tt2059171,tt2059171,3.383977900552486,5000000,120245,4451,27,100,201404,13809,1,93.0,27,355
tt1043726,tt1043726,2.355555555555556,70000000,16938,34502,28,100,201401,61279452,1,99.0,27,542
tt2281587,tt2281587,3.0991735537190084,50000000,26205,17835,35,100,201403,80383290,2,112.0,27,318
tt1747958,tt1747958,3.242424242424242,25500000,19866,2296,53,100,201308,2415472,3,128.0,4,175
tt1885300,tt1885300,3.3125,1500000,1108200,15033,35,100,201210,1938,1,90.0,27,65
tt2235779,tt2235779,2.60625,200000,59328,15440,27,100,201404,17834867,1,98.0,70,253
tt2223990,tt2223990,3.2916666666666665,25000000,8858,1269,18,100,201404,28831145,1,109.0,27,309
